date,month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_set_point,hvac_mode,building_id,electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h,carbon_intensity,outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_6h,outdoor_dry_bulb_temperature_predicted_12h,outdoor_dry_bulb_temperature_predicted_24h,outdoor_relative_humidity_predicted_6h,outdoor_relative_humidity_predicted_12h,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h
2023-06-27 17:00:00,6,18,3,0,26.617496,-0.049170136,47.170258,0.5699811,0.40250298,4.438411,0.0,282.96228,3.0,26.666666,1,1,0.05867,0.02893,0.02893,0.05867,0.49743396,37.01,27.94,67.45,720.16,27.014412,24.953024,38.39015,65.805855,98.42896,43.987392,0.0,0.0,71.37912,0.0,0.0,487.4743
2023-06-27 18:00:00,6,19,3,0,26.053364,0.053364072,48.8171,0.54890317,0.20124929,3.7593732,0.0,90.81556,2.0,26.0,1,1,0.02915,0.02893,0.02893,0.02915,0.49625114,35.2,32.88,49.89,497.6,25.659313,25.106348,32.827347,77.048416,78.743904,50.184296,0.0,47.325466,52.533733,0.0,335.29282,407.92554
2023-06-27 19:00:00,6,20,3,0,23.429272,0.09593779,56.670223,0.5184278,0.0,7.270027,0.0,0.38918272,2.0,23.333334,1,1,0.02915,0.02893,0.02915,0.02915,0.49501023,32.1,43.56,11.09,96.77,25.916456,26.708426,31.479805,95.7172,84.81198,32.67925,0.0,72.427734,8.004473,0.0,527.11945,50.77658
2023-06-27 20:00:00,6,21,3,0,24.444387,-5.723864e-05,53.42989,0.6107575,0.22271876,5.2853565,0.0,0.0,3.0,24.444445,1,1,0.02915,0.02893,0.02915,0.02915,0.49616554,30.35,52.5,0.0,0.0,24.375608,30.57559,29.757904,100.0,40.671593,33.649178,0.0,114.8368,0.0,0.0,646.8551,0.0
2023-06-27 21:00:00,6,22,3,0,24.44445,5.441768e-06,53.817566,4.1328816,0.0,4.51564,0.0,0.0,3.0,24.444445,1,1,0.02915,0.02893,0.02915,0.02915,0.4925805,29.03,61.31,0.0,0.0,24.232243,31.837036,27.098959,100.0,48.27368,72.32033,0.0,112.157936,0.0,0.0,747.1737,0.0
2023-06-27 22:00:00,6,23,3,0,24.444452,6.9497232e-06,54.0526,0.42151,0.0,3.5684063,0.0,0.0,3.0,24.444445,1,1,0.02893,0.02893,0.02915,0.02893,0.4706378,28.01,68.88,0.0,0.0,23.917984,35.32347,29.522781,82.885124,37.571636,79.36467,0.0,104.97159,0.0,0.0,816.0573,0.0
2023-06-27 23:00:00,6,24,3,0,22.37977,0.15754828,60.815205,0.3560788,0.0,5.810078,0.0,0.0,3.0,22.222221,1,1,0.02893,0.02893,0.02915,0.02893,0.4453115,27.13,75.19,0.0,0.0,24.42913,35.772884,28.416496,85.15087,35.19351,96.40489,0.0,141.4434,0.0,0.0,561.0911,0.0
2023-06-28 00:00:00,6,1,4,0,23.331934,-0.0013985604,57.622356,0.3542106,0.0,3.6948302,0.0,0.0,3.0,23.333334,1,1,0.02893,0.02893,0.02915,0.02893,0.41256395,26.35,80.62,0.0,0.0,24.916925,38.78276,24.280685,78.30937,40.553272,75.78743,43.30963,146.99,0.0,501.86417,970.4819,0.0
2023-06-28 01:00:00,6,2,4,0,22.297928,0.07570555,61.11305,0.3527389,0.0,4.155882,0.0,0.0,3.0,22.222221,1,1,0.02893,0.02915,0.02915,0.02893,0.40045685,25.63,85.5,0.0,0.0,28.376919,37.37602,27.563383,78.87822,27.698141,100.0,93.206505,231.42555,0.0,578.8854,512.9384,0.0
2023-06-28 02:00:00,6,3,4,0,22.228527,0.006304656,61.236343,0.3514371,0.0,3.8641543,0.0,0.0,3.0,22.222221,1,1,0.02893,0.02915,0.02915,0.02893,0.38205287,24.95,90.12,0.0,0.0,30.007877,38.2084,27.058784,66.457016,25.580341,58.435284,77.99403,179.91078,0.0,649.23346,785.3936,0.0
2023-06-28 03:00:00,6,4,4,0,22.222704,0.0004822219,61.02714,0.35007867,0.0,3.2324128,0.0,0.0,3.0,22.222221,1,1,0.02893,0.02915,0.05867,0.02893,0.3709366,24.36,94.19,0.0,0.0,32.83229,37.960068,24.975672,50.72798,32.923225,95.29498,112.48343,177.51445,0.0,709.3556,665.7462,0.0
2023-06-28 04:00:00,6,5,4,0,22.222284,6.220052e-05,60.992012,0.34860697,0.0,2.7469478,0.0,0.0,3.0,22.222221,1,1,0.02893,0.02915,0.05867,0.02893,0.37734753,23.88,96.88,0.0,0.0,33.745777,37.64071,25.020775,47.03017,36.03111,65.51051,142.34105,170.15263,0.0,743.5148,635.62494,0.0
2023-06-28 05:00:00,6,6,4,0,22.222067,-0.00015443782,61.50706,1.367735,0.0,2.7372105,0.0,0.0,3.0,22.222221,1,1,0.02893,0.02915,0.05867,0.02893,0.39420223,23.9,95.94,0.0,0.0,37.37313,36.42673,23.921717,33.868946,35.12056,100.0,148.46846,114.72056,0.0,719.1461,503.957,0.0
2023-06-28 06:00:00,6,7,4,0,22.222225,3.7284346e-06,61.569412,1.4007384,1.2859157,3.9783812,0.0,26.81466,2.0,22.222221,1,1,0.02893,0.02915,0.02915,0.02893,0.41974273,25.5,84.56,50.66,423.2,38.004997,33.500614,27.795204,33.78757,31.123852,100.0,139.70825,46.287075,60.282215,777.7238,527.27454,282.3599
2023-06-28 07:00:00,6,8,4,0,22.22223,8.898269e-06,61.728245,1.4214708,0.0,3.5536044,0.0,113.60788,2.0,22.222221,1,1,0.02915,0.02915,0.02915,0.02915,0.44838238,27.56,70.06,77.75,645.77,39.055134,31.610039,30.088223,30.383327,34.77756,57.630886,179.43687,12.607665,71.15455,757.9003,48.949432,292.95462
2023-06-28 08:00:00,6,9,4,0,22.222227,5.562103e-06,61.481117,0.3551725,0.0,3.66833,0.0,300.5997,1.0,22.222221,1,1,0.02915,0.02915,0.02915,0.02915,0.46658307,30.04,56.81,94.2,752.51,38.453182,29.783518,31.44713,26.581278,64.85423,60.389076,133.31102,0.0,206.2438,764.9814,0.0,476.49762
2023-06-28 09:00:00,6,10,4,0,24.35307,-0.09137598,54.188053,0.3545494,0.0,1.602489,0.0,460.32346,1.0,24.444445,1,1,0.02915,0.05867,0.02915,0.02915,0.4462664,32.5,46.69,104.54,812.38,39.114613,29.538313,33.86308,32.864285,55.306152,51.06457,172.45673,0.0,156.2389,787.5134,0.0,519.5017
2023-06-28 10:00:00,6,11,4,0,24.444355,-8.8498535e-05,53.963985,0.39833075,0.0,2.1889575,0.0,571.1945,1.0,24.444445,1,1,0.02915,0.05867,0.02893,0.02915,0.46064678,34.66,39.31,124.2,824.34,38.61489,29.315369,33.701023,26.850693,65.02178,31.133469,149.62642,0.0,136.72188,562.45276,0.0,837.29004
2023-06-28 11:00:00,6,12,4,0,22.272982,0.05076034,60.826294,0.39929098,0.82617104,6.02301,0.0,634.88763,1.0,22.222221,1,1,0.02915,0.05867,0.02893,0.02915,0.4753663,36.4,34.56,158.56,787.32,36.488857,27.501795,37.866615,31.233536,64.251335,24.204945,80.17025,0.0,313.3348,587.9103,0.0,689.1695
2023-06-28 12:00:00,6,13,4,0,24.437174,-0.007270371,53.42709,0.40301776,0.26806012,4.252506,0.0,662.05145,1.0,24.444445,1,1,0.02915,0.02915,0.02893,0.02915,0.48331356,37.71,31.44,165.16,774.99,35.527843,27.514353,35.81864,39.54709,92.29741,23.251986,67.07615,0.0,152.73529,379.95157,0.0,643.44696
2023-06-28 13:00:00,6,14,4,0,24.444393,-5.1487146e-05,53.344772,0.40325975,0.0,4.324764,0.0,634.99194,1.0,24.444445,1,1,0.02915,0.02915,0.02893,0.02915,0.48738015,38.59,29.44,195.08,701.66,31.345007,25.739588,38.94914,55.620274,84.97909,33.911957,8.523611,0.0,197.542,58.052227,0.0,933.2337
2023-06-28 14:00:00,6,15,4,0,24.444443,-1.7240858e-06,53.34797,1.4201721,0.7881785,6.2494864,0.0,634.55414,1.0,24.444445,1,1,0.02915,0.02915,0.02893,0.02915,0.48395488,38.98,28.19,156.73,780.41,31.075266,24.52913,38.373966,46.730377,81.77798,39.24414,0.0,0.0,301.486,0.0,0.0,417.66553
2023-06-28 15:00:00,6,16,4,0,24.444448,4.7579747e-06,53.15194,0.40504846,0.0,6.715421,0.0,534.0368,1.0,24.444445,1,1,0.05867,0.02915,0.02893,0.05867,0.47740474,38.86,28.06,155.33,706.12,28.381899,25.46069,39.619183,68.79254,92.786095,44.220882,0.0,0.0,195.88608,0.0,0.0,849.1783
2023-06-28 16:00:00,6,17,4,0,24.44445,5.1573443e-06,53.06647,1.0145322,0.0,7.1343365,0.0,419.01218,2.0,24.444445,1,1,0.05867,0.02893,0.02893,0.05867,0.47087666,38.14,29.12,134.86,661.27,28.919756,23.50791,37.778988,71.64357,84.20575,30.07816,0.0,0.0,187.40117,0.0,0.0,410.4231
2023-06-28 17:00:00,6,18,4,0,24.444448,3.4809327e-06,53.027798,0.5699811,0.0,7.4117136,0.0,268.39014,3.0,24.444445,1,1,0.05867,0.02893,0.02893,0.05867,0.46540973,36.8,32.0,95.16,610.38,27.193607,24.816475,35.044216,76.35893,100.0,25.790604,0.0,0.0,160.87358,0.0,0.0,456.661
2023-06-28 18:00:00,6,19,4,0,24.444448,4.115817e-06,53.051323,0.62408745,0.0,6.479958,0.0,89.340485,3.0,24.444445,1,1,0.02915,0.02893,0.02893,0.02915,0.46086615,34.76,37.69,60.56,419.62,26.044884,25.368372,34.427006,87.82379,90.042656,56.23373,0.0,58.255962,86.53698,0.0,314.80658,241.15225
2023-06-28 19:00:00,6,20,4,0,24.444448,4.1072694e-06,53.220806,0.59456456,1.4454218,6.6779075,0.0,0.7711539,3.0,24.444445,1,1,0.02915,0.02893,0.02915,0.02915,0.4592852,32.25,46.5,10.62,51.65,26.349384,27.75234,31.887804,79.275345,73.6908,46.1444,0.0,96.95755,9.369633,0.0,502.98203,17.976742
2023-06-28 20:00:00,6,21,4,0,24.444448,4.7693256e-06,53.44318,0.6107575,0.08673763,4.824585,0.0,0.0,3.0,24.444445,1,1,0.02915,0.02893,0.02915,0.02915,0.46113932,30.37,54.88,0.0,0.0,25.317884,31.834713,31.66197,80.7225,57.20954,46.974537,0.0,198.20982,0.0,0.0,357.0951,0.0
2023-06-28 21:00:00,6,22,4,0,24.444452,8.7173585e-06,53.987854,6.600459,0.40106687,4.6763053,0.0,0.0,3.0,24.444445,1,1,0.02915,0.02893,0.02915,0.02915,0.46246725,29.07,61.31,0.0,0.0,24.269133,31.550718,29.56509,100.0,44.19771,48.412193,0.0,197.47699,0.0,0.0,600.5592,0.0
2023-06-28 22:00:00,6,23,4,0,24.444452,7.005317e-06,54.21324,0.42151,0.0,3.477475,0.0,0.0,2.0,24.444445,1,1,0.02893,0.02893,0.02915,0.02893,0.44549447,27.98,67.62,0.0,0.0,25.261429,35.72262,26.892801,98.24296,40.1113,65.209526,0.0,168.41014,0.0,0.0,703.34766,0.0
2023-06-28 23:00:00,6,24,4,0,24.444456,1.1388056e-05,54.45081,0.3749853,0.0,2.7738774,0.0,0.0,2.0,24.444445,1,1,0.02893,0.02893,0.02915,0.02893,0.422811,27.03,74.5,0.0,0.0,24.35974,36.60221,26.779373,84.14874,29.808651,51.979877,0.0,320.1264,0.0,0.0,520.4488,0.0
2023-06-29 00:00:00,6,1,5,0,23.427757,0.09442307,57.894543,0.35683933,0.0,3.6083274,0.0,0.0,2.0,23.333334,1,1,0.02893,0.02893,0.02915,0.02893,0.40626493,26.23,80.94,0.0,0.0,26.581367,36.541473,24.258245,98.28506,30.535694,80.88357,59.10712,153.31906,0.0,301.4778,936.45575,0.0
2023-06-29 01:00:00,6,2,5,0,22.267485,0.045263376,61.725212,0.34507817,0.0,5.1327324,0.0,0.0,3.0,22.222221,1,1,0.02893,0.02915,0.02915,0.02893,0.36648688,25.7,85.5,0.0,0.0,27.796446,38.94908,23.884674,76.3644,26.06299,100.0,83.533325,235.96512,0.0,420.76733,790.36237,0.0
2023-06-29 02:00:00,6,3,5,0,22.223495,0.0012739509,61.601006,0.3514371,1.2675964,5.553279,0.0,0.0,3.0,22.222221,1,1,0.02893,0.02915,0.02915,0.02893,0.35647678,25.4,87.88,0.0,0.0,30.823986,38.003345,24.456444,62.27692,41.242138,54.501163,174.69339,215.66147,0.0,509.7763,452.84982,0.0
2023-06-29 03:00:00,6,4,5,0,22.222408,0.00018686059,61.635406,0.35007867,0.0,3.8821292,0.0,0.0,3.0,22.222221,1,1,0.02893,0.02915,0.05867,0.02893,0.35176316,25.18,89.31,0.0,0.0,32.95606,38.818798,25.858545,54.015755,29.874205,100.0,206.05673,118.91598,0.0,387.8336,624.09045,0.0
2023-06-29 04:00:00,6,5,5,0,22.222239,1.5563486e-05,61.65049,0.34860697,0.0,3.1039352,0.0,0.0,3.0,22.222221,1,1,0.02893,0.02915,0.05867,0.02893,0.3547361,24.9,91.0,0.0,0.0,34.73832,38.903675,25.11656,49.73304,41.082745,78.203896,144.0661,117.99507,0.0,723.70575,797.30914,0.0
2023-06-29 05:00:00,6,6,5,0,22.222237,1.4026325e-05,62.135307,0.3487769,0.0,2.7886612,0.0,0.0,3.0,22.222221,1,1,0.02893,0.02915,0.05867,0.02893,0.3650016,24.73,92.0,0.0,0.0,36.112732,35.03112,26.965635,40.9523,45.226334,61.475384,366.16327,111.59335,0.0,408.8894,572.2854,0.0
2023-06-29 06:00:00,6,7,5,0,22.222233,1.0256407e-05,62.172047,0.408589,0.6257059,3.3168163,0.0,24.12181,3.0,22.222221,1,1,0.02893,0.02915,0.02915,0.02893,0.38021687,25.94,83.5,54.84,314.7,38.502033,34.893322,27.142887,34.722076,49.04724,80.48034,191.81987,89.678116,88.00384,882.95404,217.69814,90.79641
2023-06-29 07:00:00,6,8,5,0,22.22223,8.463172e-06,62.255825,0.45041832,0.0,3.2653596,0.0,97.33522,2.0,22.222221,1,1,0.02915,0.02915,0.02915,0.02893,0.3905981,28.09,69.62,83.4,452.06,37.752815,31.50973,26.265257,35.99346,61.786472,46.42069,168.33717,10.416427,196.86615,735.87036,19.947964,359.21423
2023-06-29 08:00:00,6,9,5,0,22.773909,-0.0038687363,60.37701,0.40399122,0.0,3.0449653,0.0,248.31985,1.0,22.777779,1,1,0.02915,0.02915,0.02915,0.02893,0.3843883,30.4,58.25,153.12,448.06,38.12257,29.777304,29.959806,27.829243,43.28877,59.758106,240.94768,0.0,162.50711,663.0877,0.0,476.36588
2023-06-29 09:00:00,6,10,5,0,24.397078,-0.047367036,55.206905,0.40067595,0.8381653,2.5517716,0.0,371.2275,1.0,24.444445,1,1,0.02915,0.05867,0.02915,0.02893,0.3798467,32.62,50.0,200.8,468.94,38.131805,28.803621,31.761473,30.087711,47.817165,33.43419,130.45424,0.0,199.73187,635.0609,0.0,869.98224
2023-06-29 10:00:00,6,11,5,0,22.79806,0.020280896,60.598915,0.39833075,0.0,4.240611,0.0,538.7006,1.0,22.777779,1,1,0.02915,0.05867,0.02893,0.02893,0.40456823,34.62,43.88,168.7,695.75,38.20431,27.587334,34.192387,38.030884,92.73776,33.560093,137.12027,0.0,124.61306,607.1124,0.0,885.7248
2023-06-29 11:00:00,6,12,5,0,24.398869,-0.04557656,55.256947,0.35336092,0.780359,3.9976733,0.0,581.5148,1.0,24.444445,1,1,0.02915,0.05867,0.02893,0.02893,0.42588142,36.34,39.12,326.91,508.3,35.198498,26.775309,35.745872,42.76829,81.67188,39.068523,130.4882,0.0,235.31564,450.19852,0.0,846.60504
2023-06-29 12:00:00,6,13,5,0,22.28062,0.05839877,62.227097,0.40301776,0.0,6.475743,0.0,663.4187,1.0,22.222221,1,1,0.02915,0.02915,0.02893,0.02893,0.44058567,37.59,35.75,161.0,765.42,33.432514,27.174145,36.561462,37.133167,77.89598,33.40758,61.06314,0.0,220.9844,253.7675,0.0,690.8158
2023-06-29 13:00:00,6,14,5,0,24.431404,-0.013040067,54.85698,0.40325975,0.0,4.7233753,0.0,658.9463,1.0,24.444445,1,1,0.02915,0.02915,0.02893,0.02893,0.45092326,38.44,33.56,190.29,728.75,32.00279,26.983145,39.379574,59.26652,97.01625,20.491821,12.557237,0.0,302.47516,30.066967,0.0,627.2333
2023-06-29 14:00:00,6,15,5,0,24.444267,-0.00017811169,54.871643,0.35630435,0.0,5.011585,0.0,598.0278,1.0,24.444445,1,1,0.02915,0.02915,0.02893,0.02893,0.45880386,38.69,32.44,298.15,561.59,30.499014,24.888132,39.366913,59.62674,86.038635,27.465483,0.0,0.0,521.693,0.0,0.0,595.4688
2023-06-29 15:00:00,6,16,5,0,24.444431,-1.3037828e-05,54.795536,0.40504846,0.0,6.0177307,0.0,554.82324,1.0,24.444445,1,1,0.05867,0.02915,0.02893,0.02893,0.46096286,38.5,32.0,152.35,736.21,27.72636,24.952333,39.536457,57.184414,96.38258,37.12136,0.0,0.0,417.77747,0.0,0.0,490.6709
2023-06-29 16:00:00,6,17,5,0,24.444448,4.342886e-06,54.818745,1.4341825,0.0,6.827946,0.0,418.63193,1.0,24.444445,1,1,0.05867,0.02893,0.02893,0.02893,0.45898908,37.64,33.12,155.83,621.86,28.252262,24.083805,38.559555,64.86206,69.52627,28.028654,0.0,0.0,413.33572,0.0,0.0,365.07172
2023-06-29 17:00:00,6,18,5,0,25.936924,-0.0075212177,50.666348,1.5207325,0.39969677,4.842237,0.0,248.57393,2.0,25.944445,1,1,0.05867,0.02893,0.02893,0.02893,0.45758328,36.0,36.56,127.12,477.68,25.954266,26.252626,35.43024,77.85213,98.838974,41.28369,0.0,0.0,116.85212,0.0,0.0,219.24298
2023-06-29 18:00:00,6,19,5,0,26.422686,-0.021759454,49.66553,1.6430455,0.0,3.4527884,0.0,82.75436,3.0,26.444445,1,1,0.02915,0.02893,0.02893,0.02893,0.4564534,33.82,42.44,76.27,275.96,25.298609,25.027685,36.323383,92.63499,62.364723,47.883392,0.0,86.326515,61.245193,0.0,79.6582,179.29654
2023-06-29 19:00:00,6,20,5,0,24.525866,0.08142103,55.629414,0.59456456,0.47661874,5.3030896,0.0,2.006613,3.0,24.444445,1,1,0.02915,0.02893,0.02893,0.02893,0.44682473,31.5,50.38,11.2,27.56,25.009487,27.745192,32.493237,100.0,75.57722,45.609886,0.0,113.16114,16.019491,0.0,262.7891,20.235247
2023-06-29 20:00:00,6,21,5,0,24.445145,0.0007008947,55.934246,0.44697186,0.0,5.140685,0.0,0.0,3.0,24.444445,1,1,0.02915,0.02893,0.02893,0.02893,0.44482458,29.83,58.19,0.0,0.0,26.565378,30.496254,30.368513,100.0,69.816284,31.885487,0.0,213.33969,0.0,0.0,606.491,0.0
2023-06-29 21:00:00,6,22,5,0,22.372293,0.15007073,62.70867,0.4542192,0.0,7.4309106,0.0,0.0,3.0,22.222221,1,1,0.02915,0.02893,0.02893,0.02893,0.44599292,28.58,65.44,0.0,0.0,26.039774,34.03892,26.783888,100.0,46.77885,41.606625,0.0,208.47157,0.0,0.0,855.04266,0.0
2023-06-29 22:00:00,6,23,5,0,21.17529,0.0641779,66.02345,0.36049396,0.19984905,8.87825,0.0,0.0,3.0,21.11111,1,1,0.02893,0.02893,0.02893,0.02893,0.4427769,27.54,72.06,0.0,0.0,25.024624,33.99817,28.219812,79.38033,36.702682,49.085766,0.0,148.8084,0.0,0.0,872.34033,0.0
2023-06-29 23:00:00,6,24,5,0,21.655287,-0.011380708,63.74295,0.3560788,0.0,6.1541896,0.0,0.0,3.0,21.666666,1,1,0.02893,0.02893,0.02893,0.02893,0.44759616,26.71,77.94,0.0,0.0,24.107042,35.906395,25.919556,89.86941,27.964397,94.16168,0.0,289.83548,0.0,0.0,754.2467,0.0
2023-06-30 00:00:00,6,1,6,0,23.319323,-0.014011231,58.237198,0.3542106,0.0,2.5096838,0.0,0.0,3.0,23.333334,1,1,0.02893,0.02893,0.02893,0.02893,0.45067382,26.08,82.62,0.0,0.0,26.964985,37.867847,24.945852,73.56473,20.300516,72.61009,98.869835,225.09053,0.0,79.39528,751.9523,0.0
2023-06-30 01:00:00,6,2,6,0,23.72125,-0.00097095815,57.37442,0.3527389,0.0,1.5414969,0.0,0.0,3.0,23.722221,1,1,0.02893,0.02893,0.02893,0.02893,0.46074253,25.72,85.62,0.0,0.0,27.881874,37.74488,24.74441,74.93557,20.290583,87.78944,123.440895,372.4043,0.0,328.4948,445.31427,0.0
2023-06-30 02:00:00,6,3,6,0,24.438227,-0.0062172874,55.512596,0.3514371,0.0,0.8061329,0.0,0.0,3.0,24.444445,1,1,0.02893,0.02893,0.02893,0.02893,0.46202776,25.58,86.88,0.0,0.0,30.328066,38.34504,22.647032,46.395267,18.265532,93.667725,199.3943,519.5948,0.0,544.66864,536.23785,0.0
2023-06-30 03:00:00,6,4,6,0,24.444258,-0.00018735405,56.583447,0.35007867,0.0,0.8248602,0.0,0.0,3.0,24.444445,1,1,0.02893,0.02893,0.02893,0.02893,0.46478426,25.43,88.0,0.0,0.0,33.33709,38.40403,23.022089,41.773785,19.152737,72.21252,208.01764,328.32532,0.0,571.01965,306.0625,0.0
2023-06-30 04:00:00,6,5,6,0,24.444445,-5.605244e-07,56.773792,0.34860697,0.0,0.9007908,0.0,0.0,3.0,24.444445,1,1,0.02893,0.02893,0.02893,0.02893,0.45933926,25.25,89.31,0.0,0.0,35.127647,38.05534,25.32023,41.631866,20.98615,100.0,168.0362,346.5107,0.0,720.6712,333.51398,0.0
2023-06-30 05:00:00,6,6,6,0,24.444363,-8.270597e-05,57.823265,0.3487769,0.0,0.9891793,0.0,0.0,3.0,24.444445,1,1,0.02893,0.02893,0.02893,0.02893,0.46348152,25.09,90.19,0.0,0.0,35.719902,37.677586,23.330692,34.821686,24.752026,71.369446,199.50417,151.36235,0.0,755.12317,298.93307,0.0
2023-06-30 06:00:00,6,7,6,0,24.444448,4.608746e-06,58.078335,0.3817803,0.0,1.1862988,0.0,29.553322,3.0,24.444445,1,1,0.02893,0.02893,0.02893,0.02893,0.45746714,26.12,82.88,83.45,92.74,37.154697,35.039146,23.146688,26.814734,37.493958,71.9194,266.82578,120.443954,35.75305,656.20935,183.05847,193.05003
2023-06-30 07:00:00,6,8,6,0,24.44445,6.5321333e-06,58.31752,0.40251273,1.1390791,2.6265156,0.0,128.61925,3.0,24.444445,1,1,0.02893,0.02893,0.02893,0.02893,0.44751176,28.0,70.25,148.58,304.15,38.483845,31.725363,25.388409,23.99472,34.522457,93.984406,272.7041,14.512031,111.91596,532.09076,20.69581,303.00464
2023-06-30 08:00:00,6,9,6,0,24.444454,8.829384e-06,58.510204,1.471768,0.0,2.834216,0.0,296.8945,3.0,24.444445,1,1,0.02893,0.02893,0.02893,0.02893,0.43045574,30.24,57.88,180.89,539.89,39.68253,30.956493,30.319487,23.05206,57.822685,57.229706,424.45392,0.0,211.0228,371.3172,0.0,271.7385
2023-06-30 09:00:00,6,10,6,0,24.444448,4.443056e-06,58.3595,1.4657606,1.4451808,4.825505,0.0,457.956,2.0,24.444445,1,1,0.02893,0.02893,0.02893,0.02893,0.39502525,32.59,46.69,181.07,681.01,38.13814,29.074024,32.233925,22.19317,51.06276,33.816467,381.65295,0.0,279.66592,323.00516,0.0,431.87415
2023-06-30 10:00:00,6,11,6,0,24.44445,6.5665404e-06,57.98505,1.4623153,1.074442,5.813526,0.0,577.25555,2.0,24.444445,1,1,0.02893,0.02893,0.02893,0.02893,0.39704216,34.78,38.12,186.26,740.73,38.849064,26.627373,32.431183,25.4209,74.01379,26.550985,364.86038,0.0,437.0117,328.46738,0.0,683.965
2023-06-30 11:00:00,6,12,6,0,24.444448,4.8970387e-06,57.39242,0.44522104,0.0,5.4964147,0.0,633.0139,2.0,24.444445,1,1,0.02893,0.02893,0.02893,0.02893,0.41758808,36.65,32.31,244.45,673.03,36.801067,27.54954,35.46987,33.55704,93.82639,49.207592,200.61404,0.0,118.146255,280.54855,0.0,826.2416
2023-06-30 12:00:00,6,13,6,0,24.444448,4.90039e-06,56.779835,0.4501277,0.0,5.9069247,0.0,672.22577,2.0,24.444445,1,1,0.02893,0.02893,0.02893,0.02893,0.43201184,38.1,28.56,275.55,659.88,33.914978,23.305445,36.623363,37.040623,99.98324,29.961626,94.47429,0.0,117.13935,164.87505,0.0,876.51294
2023-06-30 13:00:00,6,14,6,0,24.44445,5.6922513e-06,56.192524,0.45038512,0.19917957,6.6570597,0.0,667.07465,2.0,24.444445,1,1,0.02893,0.02893,0.02893,0.02893,0.44824746,39.04,26.56,318.73,610.13,31.949932,24.949553,39.343,38.72863,82.238266,36.531986,12.614129,0.0,81.495056,27.329794,0.0,555.92834
2023-06-30 14:00:00,6,15,6,0,24.44445,5.9657186e-06,55.739933,0.4910332,0.39832872,7.5478673,0.0,592.0015,3.0,24.444445,1,1,0.02893,0.02893,0.02893,0.02893,0.46424243,39.38,26.06,400.18,446.85,29.818167,24.706251,37.774647,52.403767,93.034386,17.37239,0.0,0.0,159.11497,0.0,0.0,829.81714
2023-06-30 15:00:00,6,16,6,0,24.444448,4.1533144e-06,55.254433,0.4550377,0.0,8.056875,0.0,479.80234,2.0,24.444445,1,1,0.02893,0.02893,0.02893,0.02893,0.4688878,39.06,27.0,363.06,364.11,29.074867,24.431746,37.70863,63.986015,100.0,35.24944,0.0,0.0,97.958725,0.0,0.0,1083.994
2023-06-30 16:00:00,6,17,6,0,24.444448,3.3203607e-06,54.867836,0.8228077,0.0,8.08699,0.0,357.52124,1.0,24.444445,1,1,0.02893,0.02893,0.02893,0.02893,0.46979663,38.12,28.94,310.42,277.49,27.587387,23.214302,38.52272,59.899788,69.50984,21.861092,0.0,0.0,95.00505,0.0,0.0,620.94946
2023-06-30 17:00:00,6,18,6,0,24.444447,2.9383134e-06,54.55581,0.5017745,0.19917998,7.9708076,0.0,211.51537,2.0,24.444445,1,1,0.02893,0.02893,0.02893,0.02893,0.46916968,36.6,32.0,190.34,235.12,26.638218,24.853996,37.41049,80.45095,100.0,18.611814,0.0,0.0,114.129326,0.0,0.0,550.1785
2023-06-30 18:00:00,6,19,6,0,25.047203,-0.008352684,52.554028,0.54890317,0.0,5.7145205,0.0,78.32501,2.0,25.055555,1,1,0.02893,0.02893,0.02893,0.02893,0.46519974,34.52,36.62,93.48,142.94,24.731466,24.764997,36.150803,80.799545,66.01334,42.12293,0.0,49.88825,43.236843,0.0,126.80766,334.78214
2023-06-30 19:00:00,6,20,6,0,24.468618,0.024173483,54.277103,0.442291,0.39835438,5.1898575,0.0,2.211529,1.0,24.444445,1,1,0.02893,0.02893,0.02893,0.02893,0.4658107,31.98,43.75,11.59,25.08,24.257154,26.735903,32.905895,89.465866,73.861,40.87551,0.0,110.1552,0.0,0.0,271.322,0.0
2023-06-30 20:00:00,6,21,6,0,24.444859,0.00041455694,54.351337,0.99041617,0.19918,4.5506926,0.0,0.0,1.0,24.444445,1,1,0.02893,0.02893,0.02893,0.02893,0.47032368,29.92,51.62,0.0,0.0,23.229958,28.409594,32.669003,87.158066,66.38913,64.03632,0.0,216.20418,0.0,0.0,151.80556,0.0
